Results Scores for CC,Ground Truth Labels
-4.2183759308625985,32.56107711791992
-2.249748211208992,66.35955047607422
-3.5240212710100485,44.694984436035156
-2.1145394498211783,39.23455810546875
-5.485657493583448,9.229073524475098
-5.079570943071714,41.33135223388672
-4.0210153003483695,68.92207336425781
-5.666811710891786,27.95753288269043
-2.55859734754607,75.35151672363281
-4.0177771616187234,50.63793182373047
-5.235161189626477,82.91071319580078
-5.030773548394669,32.136905670166016
-2.5827649092732634,51.841529846191406
-5.917895078691442,30.318750381469727
-2.6763839370541795,68.2171401977539
-5.7658178026495,24.87113380432129
-6.876296042295333,31.293785095214844
-6.544453241348461,26.097702026367188
-4.3039912345286595,70.43274688720703
-3.0015595326859064,26.530864715576172
-3.3615133726914785,51.317073822021484
-5.185051252787377,60.947288513183594
-4.8426524839191885,18.784883499145508
-4.344869735142672,19.75
-4.022091403622357,79.3670883178711
-4.8621252687585725,67.2977523803711
-2.3372080882899318,70.99459838867188
-3.569436219002253,81.905029296875
-3.132305245787002,52.843021392822266
-3.5410602838292307,41.42689895629883
-4.598443219954219,48.813663482666016
-2.0181162886910564,72.88268280029297
-6.852577032111628,15.895237922668457
-3.252277247653949,86.60869598388672
-3.7431985445717193,48.52903366088867
-2.8053523041765405,73.02590942382812
-6.592706243075094,27.005714416503906
-3.3839120097971036,32.308990478515625
-3.543064329868543,65.94300842285156
-3.793822856581222,67.16315460205078
-2.1749016646205392,59.842105865478516
-3.160245169530759,67.58695983886719
-3.033943271206494,61.92856979370117
-2.3257407902848377,77.40229797363281
-2.3194196746017286,77.45833587646484
-3.083414481308253,20.581817626953125
-5.480195139725161,26.40571403503418
-3.209554963104702,61.14948272705078
-6.135404786926832,76.92391204833984
-3.4269290963376817,55.59239196777344
-4.153537318626466,34.211181640625
-3.621622726176001,71.32335662841797
-5.827396145023749,41.970760345458984
-4.674855815924742,72.45744323730469
-4.585993360540907,66.39411926269531
-2.8923666311377043,65.79618072509766
-4.211618422762738,55.77922058105469
-2.258201332376483,79.4378662109375
-3.2747867059186917,73.08808135986328
-6.065962838523982,11.977143287658691
-2.4302649073155407,73.63905334472656
-5.082438560734963,28.512821197509766
-7.680964172976921,17.519229888916016
-3.886785559723668,79.41666412353516
-2.922036490483257,73.83443450927734
-2.9543589393893885,56.398963928222656
-3.329050764863617,41.3470573425293
-5.011143092091276,8.246835708618164
-4.028589084597223,70.63749694824219
-4.9542453243213345,46.36942672729492
-4.213486252122516,80.5
-3.1643194404019015,71.86338806152344
-3.939525533056467,49.79581069946289
-4.249715265492954,75.17778015136719
-3.184574892526795,65.41807556152344
-3.6819792628676633,30.109195709228516
-3.364815813533202,77.6021499633789
-4.572926651580409,60.28795623779297
-4.506749493349873,25.136363983154297
-4.418812652938873,63.04522705078125
-3.056497486804871,74.5406723022461
-2.2631563932819287,72.91000366210938
-3.201850086135843,74.36477661132812
-3.1395980408216557,61.345359802246094
-2.7598802311689634,58.43010711669922
-2.6697410527792824,53.7023811340332
-5.063281590427598,66.10843658447266
-4.929290411589508,61.46198654174805
-6.914284238351214,39.41340637207031
-3.1871303451135606,29.128204345703125
-2.9833730633892253,52.63131332397461
-7.083643223061697,23.012121200561523
-4.034268342455156,67.0
-2.631928285628703,56.46994400024414
-4.346662909896507,49.80769348144531
-6.5168258825616086,28.711956024169922
-2.962795176386936,28.959537506103516
-3.1717621307923713,46.05376434326172
-3.1804637804140357,64.55191040039062
-5.971536998730563,31.729469299316406
-4.3930879265562925,46.47474670410156
-2.3006501977947975,35.483516693115234
-4.030477171841541,74.66082000732422
-6.311389657890403,26.66666603088379
-2.947146241015006,69.18408203125
-2.172333859258578,61.78888702392578
-2.8383413672863367,55.48235321044922
-4.623403370093345,78.51724243164062
-2.5409593664416974,66.21228790283203
-4.458114520227144,30.936046600341797
-5.897866649701672,9.13907241821289
-7.110524200327332,49.5
-5.532588418668317,24.515151977539062
-5.274565108033226,50.994415283203125
-2.3767861168174855,75.48170471191406
-2.8418155414019677,77.95977020263672
-2.9094279236620095,72.59091186523438
-2.857600195439473,43.66864013671875
-4.193928996742918,53.84146499633789
-4.128248182210005,52.29069900512695
-2.956018221636928,76.38541412353516
-4.056606723621697,70.54210662841797
-2.6370133241044744,42.6860466003418
-2.616167239681823,61.712642669677734
-7.829216151204468,13.113924026489258
-2.68151337663243,73.11111450195312
-3.135676788359585,57.19135665893555
-3.0691487351036115,75.17901611328125
-3.5620068391578243,68.1472396850586
-4.537348083877008,67.9885025024414
-3.7704300542387017,48.803466796875
-2.908501952756056,53.0206184387207
-3.8087242854601513,67.28221130371094
-4.493286748203042,84.16021728515625
-2.6616550183814476,59.25654602050781
-4.274740144312868,68.3112564086914
-5.0633463188457934,14.638298034667969
