Results Scores for CC,Ground Truth Labels
-0.06751105934381485,0.6563358902931213
-0.13047602772712708,0.5660633444786072
-0.023052137345075607,0.6846156716346741
-0.07555083930492401,0.6775527000427246
-0.11798359453678131,0.5385590195655823
-0.037730664014816284,0.7552264332771301
-0.09528707712888718,0.7171570658683777
-0.1479170024394989,0.5783026218414307
-0.031629715114831924,0.6611852645874023
-0.09616710245609283,0.5923846364021301
-0.1432190090417862,0.5524459481239319
-0.012249542400240898,0.6690809726715088
-0.018789250403642654,0.7288305163383484
-0.058311786502599716,0.6471277475357056
-0.07872126996517181,0.6142938137054443
-0.014808692038059235,0.7166332602500916
-0.06383435428142548,0.6088066697120667
-0.07048028707504272,0.5969048142433167
-0.017064116895198822,0.7486242651939392
-0.059958383440971375,0.6529263257980347
-0.10189717262983322,0.5922050476074219
-0.020618585869669914,0.755488932132721
-0.060357674956321716,0.6882391571998596
-0.09045129269361496,0.6307694315910339
-0.020461171865463257,0.7073695063591003
-0.06261950731277466,0.656360387802124
-0.09268658608198166,0.5838251113891602
-0.16860993206501007,0.4350079298019409
-0.0697522684931755,0.6831737756729126
-0.0697522684931755,0.6124948859214783
-0.038253504782915115,0.6690004467964172
-0.03318570926785469,0.7360216379165649
-0.05681779235601425,0.7764140367507935
-0.12590329349040985,0.6004154086112976
-0.10559101402759552,0.5825804471969604
-0.09908819943666458,0.5467180609703064
-0.09738615155220032,0.5994664430618286
-0.1055750697851181,0.7960208654403687
-0.07159775495529175,0.5653831362724304
-0.033123552799224854,0.5894604921340942
-0.037979595363140106,0.5425999164581299
-0.09352987259626389,0.6768068671226501
-0.09352987259626389,0.6964354515075684
-0.09353101253509521,0.6094754338264465
-0.035827070474624634,0.7097565531730652
-0.07106465101242065,0.6368855834007263
-0.06282694637775421,0.7297252416610718
-0.059156592935323715,0.6911563873291016
-0.040667612105607986,0.6765873432159424
-0.03587722033262253,0.6394199728965759
-0.04570823162794113,0.6591522693634033
-0.034943774342536926,0.5890540480613708
-0.054564010351896286,0.686367928981781
-0.029803194105625153,0.6734907627105713
-0.046228956431150436,0.5681950449943542
-0.03350590169429779,0.6543401479721069
-0.030171381309628487,0.6302550435066223
-0.03760698065161705,0.6499345302581787
-0.07911590486764908,0.49935078620910645
-0.10694623738527298,0.47951051592826843
-0.0851370170712471,0.5068158507347107
-0.12457285076379776,0.36180412769317627
-0.1024273931980133,0.6046867370605469
-0.1372147500514984,0.5738039612770081
-0.09875282645225525,0.6529202461242676
-0.12759798765182495,0.6097360849380493
-0.15647655725479126,0.43655815720558167
-0.10841501504182816,0.6141665577888489
-0.15790686011314392,0.47950172424316406
-0.23509055376052856,0.397434264421463
-0.0990181416273117,0.6470240354537964
-0.14785413444042206,0.5329601168632507
-0.17832541465759277,0.4035457372665405
-0.24922503530979156,0.575935959815979
-0.13485589623451233,0.7117245197296143
-0.1422836184501648,0.5739587545394897
-0.2525254786014557,0.33926695585250854
-0.20962919294834137,0.40730220079421997
-0.3395543098449707,0.1939702332019806
-0.16730622947216034,0.5537330508232117
-0.2258557677268982,0.35430917143821716
-0.24167034029960632,0.4959571361541748
