Results Scores for CC,Ground Truth Labels
0.4056242108345032,48.86000061035156
0.5178924798965454,62.5
0.4732458293437958,77.25
0.5256471633911133,67.0
0.0694013237953186,22.709999084472656
0.4942196309566498,33.16999816894531
0.6069737672805786,73.0
0.13200139999389648,20.139999389648438
0.04086276888847351,12.5
0.5451798439025879,56.25
0.6494588851928711,63.130001068115234
0.6054306626319885,20.139999389648438
0.12809690833091736,25.0
0.1862301528453827,5.829999923706055
0.1375557780265808,29.110000610351562
0.5737401247024536,76.13999938964844
0.4777944087982178,56.290000915527344
0.1557818353176117,31.56999969482422
0.5797321796417236,70.56999969482422
0.45176205039024353,59.880001068115234
0.69083172082901,74.12999725341797
0.4371531009674072,58.75
0.49589523673057556,44.130001068115234
0.27112236618995667,36.75
0.4838574230670929,56.0
0.6655619144439697,71.43000030517578
0.3003406226634979,48.880001068115234
0.1333920955657959,8.859999656677246
0.06984888762235641,16.860000610351562
0.20547333359718323,41.0
0.703005313873291,78.83000183105469
0.467874139547348,70.86000061035156
0.5911935567855835,64.83000183105469
0.5853285193443298,91.19999694824219
0.19067466259002686,38.16999816894531
0.29756006598472595,27.0
0.5350776314735413,64.70999908447266
0.13817021250724792,8.0
0.5943883657455444,63.0
0.1506652534008026,25.170000076293945
0.222495436668396,22.5
0.3742859363555908,50.290000915527344
0.5169953107833862,51.83000183105469
0.19620656967163086,34.16999816894531
0.2763230502605438,8.710000038146973
0.20952674746513367,16.670000076293945
0.12731578946113586,22.56999969482422
0.13981229066848755,22.43000030517578
0.27088770270347595,36.83000183105469
0.49334385991096497,58.83000183105469
0.12228275090456009,11.670000076293945
0.694771945476532,75.83000183105469
0.6336939334869385,71.0
0.10881762951612473,19.329999923706055
0.11405602842569351,14.0
0.6041346192359924,67.0
0.4937209188938141,65.55999755859375
0.35910603404045105,45.70000076293945
0.14045706391334534,32.599998474121094
0.1809902787208557,16.1299991607666
0.6574262380599976,78.0
0.09131260216236115,32.5
0.23204031586647034,37.599998474121094
0.15660029649734497,31.329999923706055
0.23129361867904663,32.779998779296875
0.6565476655960083,67.62999725341797
0.5748315453529358,67.86000061035156
0.14235961437225342,18.6299991607666
0.5915671586990356,66.87999725341797
0.45284250378608704,56.0
0.3735916018486023,46.220001220703125
0.06391361355781555,21.8799991607666
0.5142317414283752,34.400001525878906
0.24798578023910522,38.43000030517578
0.379904180765152,39.880001068115234
0.14879396557807922,28.3799991607666
0.3900408148765564,49.880001068115234
0.6172679662704468,67.13999938964844
0.18889090418815613,26.6299991607666
0.22839412093162537,41.880001068115234
0.06271516531705856,7.429999828338623
0.41087692975997925,73.37999725341797
0.507880449295044,61.709999084472656
0.46309617161750793,46.709999084472656
0.16272294521331787,16.56999969482422
0.24564427137374878,32.86000061035156
0.6287332773208618,56.56999969482422
0.6301895380020142,75.86000061035156
0.6239861845970154,73.87999725341797
0.5261284112930298,54.709999084472656
0.7188844680786133,78.86000061035156
0.39026105403900146,49.86000061035156
0.23449787497520447,34.290000915527344
0.2636822462081909,34.0
0.31286877393722534,47.86000061035156
0.22983404994010925,34.900001525878906
0.5918797254562378,58.380001068115234
0.3842557370662689,49.13999938964844
0.2974252998828888,41.13999938964844
0.437776118516922,50.630001068115234
0.1859356164932251,16.0
0.4237619936466217,35.290000915527344
0.5473814010620117,42.5
0.6298837661743164,58.880001068115234
0.43037083745002747,47.880001068115234
0.7193489670753479,68.86000061035156
0.2114671766757965,38.880001068115234
0.6524133086204529,64.0
0.43724188208580017,60.130001068115234
0.3260704576969147,37.13999938964844
0.4982623755931854,43.56999969482422
0.21048212051391602,27.8799991607666
0.1420994997024536,20.5
0.17204350233078003,14.569999694824219
0.5854468941688538,78.13999938964844
0.3665134608745575,54.630001068115234
0.6019163727760315,75.43000030517578
0.44040563702583313,39.86000061035156
0.529766857624054,53.630001068115234
0.45687156915664673,51.290000915527344
0.4802689850330353,64.56999969482422
0.5533490180969238,38.56999969482422
0.11880720406770706,26.56999969482422
0.5615058541297913,67.13999938964844
0.31414568424224854,43.0
0.7275551557540894,82.13999938964844
0.6213652491569519,77.37999725341797
0.6009474992752075,74.0
0.3433699309825897,44.0
0.1372458040714264,12.829999923706055
0.5016846656799316,42.439998626708984
0.4688097834587097,56.88999938964844
0.5724658370018005,71.88999938964844
0.39924266934394836,53.0
0.5541753768920898,77.55999755859375
0.18891221284866333,21.75
0.5419532060623169,52.70000076293945
0.39940980076789856,20.0
0.3665684163570404,52.779998779296875
0.35096824169158936,22.0
0.38565897941589355,30.799999237060547
0.06880534440279007,15.600000381469727
0.7572216987609863,75.30000305175781
0.08510405570268631,29.200000762939453
0.4543583393096924,40.66999816894531
0.2289179265499115,34.0
0.12133260816335678,37.79999923706055
0.691411018371582,80.44000244140625
0.4225872755050659,68.88999938964844
0.6316329836845398,79.0
0.16117435693740845,42.220001220703125
0.17078086733818054,21.700000762939453
0.6486517786979675,81.88999938964844
0.6657281517982483,91.37999725341797
0.2856636941432953,44.630001068115234
0.31049156188964844,34.0
0.645356297492981,79.88999938964844
0.2790576219558716,49.70000076293945
0.6243814826011658,71.66999816894531
0.1992434859275818,46.79999923706055
0.09898640960454941,37.18000030517578
0.1784077286720276,31.18000030517578
0.5909488201141357,80.55999755859375
0.2676255702972412,45.11000061035156
0.6891568303108215,79.88999938964844
0.27355727553367615,25.81999969482422
0.11474410444498062,32.75
0.6707046627998352,73.69999694824219
0.6644547581672668,77.77999877929688
0.5913065075874329,73.11000061035156
0.5704308152198792,62.5
0.558539867401123,62.599998474121094
0.2863335609436035,35.11000061035156
0.6997593641281128,79.0
0.27077439427375793,23.0
0.6194342374801636,78.91000366210938
0.5477014780044556,79.19999694824219
0.22930824756622314,53.66999816894531
0.5833993554115295,71.33000183105469
0.6755155920982361,75.19999694824219
